customer_id,age,salary_net_income,social_security_net_income,self_employed_net_income,salary_frequency,months_current_job,total_experience_months,current_bankruptcy_status,ever_bankrupt,loan_id,loan_amount,interest_rate,tenure,tenure_type,fee,recurring_payment_amount,total_due,no_of_days_since_last_payment,missed_payments,on_time_payments,penalty,current_due,current_delinquent,current_default,past_collection_success,past_delinquencies,credit_score,past_to_be_collected,past_collection_amount,collectibility_score,refinance,extended_payment_plan,settlement_plans_with_waive_off,accepted_option,promised_to_pay,promised_to_pay_status,expected_collection_amount
C8858,62,507,0,0,biweekly,17.0,146.0,False,False,9857,1843,25.9,21,weekly,100,92.65,2045.65,32,4,16,180.24,743.49,True,False,True,17,822,1443,1234,30.1,True,True,False,Refinance,No,Partially kept,1234.0
C8859,56,4273,0,0,biweekly,110.0,342.0,False,False,9858,1979,22.76,9,biweekly,100,229.63,2166.67,30,2,0,650.0,2816.67,True,False,False,16,770,7704,0,72.87,True,False,True,Refinance,Yes,not kept,0.0
C8860,37,4367,0,0,monthly,92.0,113.0,False,False,9859,4952,12.19,14,biweekly,100,366.28,5227.92,71,5,2,3191.71,7687.07,True,False,True,2,457,8491,8316,59.56,True,False,False,Refinance,No,Partially kept,8316.0
C8861,82,2674,0,0,monthly,72.0,693.0,False,False,9860,4467,20.45,24,weekly,100,195.41,4789.84,85,12,12,2078.18,4523.1,True,False,False,18,803,8154,0,43.29,False,True,True,Extended_payment_plan,No,not kept,0.0
C8862,82,1362,0,2609,monthly,5.0,230.0,False,False,9861,1731,23.11,17,biweekly,100,110.16,1972.72,70,5,5,995.34,2417.26,True,False,,10,486,0,0,72.73,False,False,False,Refinance,,,1334.51
C8863,83,3665,0,0,weekly,4.0,485.0,False,False,9862,212,27.03,25,monthly,50,11.18,329.5,398,13,3,266.36,562.32,True,True,False,11,640,7240,0,63.62,True,False,False,Refinance,No,not kept,0.0
C8864,62,4269,0,0,biweekly,37.0,271.0,False,False,9863,3181,25.45,12,biweekly,100,282.25,3487.0,165,11,0,3138.3,6625.3,True,True,,7,616,0,0,59.57,False,False,False,Refinance,,,1073.15
C8865,78,3999,0,0,weekly,69.0,692.0,False,False,9864,978,20.58,15,biweekly,50,69.4,1091.0,170,12,0,981.9,2072.9,True,True,False,0,313,3396,0,88.98,True,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C8866,52,0,1935,0,,,,False,False,9865,880,26.55,15,biweekly,50,63.57,1003.55,206,14,1,845.98,1785.96,True,True,False,0,499,4113,0,68.2,True,True,False,Refinance,No,not kept,0.0
C8867,87,2808,0,1685,biweekly,27.0,318.0,False,False,9866,3560,26.78,14,monthly,100,298.88,4284.32,401,13,1,3586.9,7572.34,True,True,False,11,617,7639,0,52.21,True,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C8868,59,2564,0,0,biweekly,50.0,304.0,False,False,9867,3473,13.85,13,biweekly,100,277.22,3703.86,35,2,0,1296.35,5000.21,True,False,,4,580,0,0,50.69,False,False,False,Refinance,,,909.52
C8869,75,3123,0,0,weekly,77.0,515.0,False,False,9868,1452,24.89,13,weekly,100,115.47,1601.11,86,12,1,1277.65,2763.29,True,False,False,7,683,8404,0,73.55,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C8870,19,3778,0,0,weekly,1.0,9.0,False,False,9869,2926,11.36,9,monthly,100,340.69,3166.21,95,3,5,1316.48,2779.24,True,True,True,2,613,4165,2442,53.61,True,False,False,Refinance,Yes,Partially kept,2442.0
C8871,49,0,535,4254,,,,False,False,9870,1409,20.11,10,biweekly,100,146.96,1569.6,80,5,3,902.98,2031.7,True,False,True,16,845,7332,380,58.45,True,False,False,Refinance,Yes,Partially kept,380.0
C8872,25,0,3277,0,,,,False,True,9871,2161,24.16,14,weekly,100,159.79,2337.06,90,12,0,2103.35,4440.41,True,False,False,15,779,4792,0,45.41,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C8873,73,810,0,972,weekly,63.0,111.0,False,False,9872,3225,21.89,21,monthly,100,186.24,4011.04,274,9,7,2436.62,5143.98,True,True,True,9,344,1020,169,32.21,True,False,True,Refinance,No,Partially kept,169.0
C8874,43,3546,0,0,monthly,32.0,48.0,False,False,9873,2898,14.72,10,weekly,100,294.33,3043.3,18,2,1,494.81,3243.78,True,False,,14,493,0,0,54.27,False,False,False,Refinance,,,1271.18
C8875,91,786,0,0,weekly,339.0,364.0,False,False,9874,2876,29.96,7,monthly,100,452.9,3270.3,11,0,1,309.91,3127.31,False,False,,1,343,0,0,67.78,False,False,False,Refinance,,,1490.89
C8876,37,2767,0,2483,biweekly,75.0,82.0,False,False,9875,2535,10.04,9,biweekly,100,287.13,2684.17,31,2,6,298.03,1259.42,True,False,False,14,543,6266,0,75.52,True,True,False,Refinance,No,not kept,0.0
C8877,71,1454,0,0,monthly,0.0,29.0,False,False,9876,2656,16.82,25,biweekly,100,115.41,2985.25,142,10,6,2063.51,4356.3,True,True,True,1,572,9705,7368,34.91,True,False,False,Refinance,Yes,Partially kept,7368.0
C8878,55,0,4824,0,,,,False,False,9877,1654,15.23,23,monthly,100,83.37,2017.51,470,15,5,1440.59,3041.25,True,True,,15,484,0,0,60.52,False,False,False,Refinance,,,1288.17
C8879,61,0,1289,0,,,,False,False,9878,108,19.81,8,biweekly,50,13.97,161.76,41,2,5,37.68,129.59,True,False,False,18,360,7919,0,62.93,False,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C8880,91,679,0,0,weekly,39.0,294.0,False,True,9879,1657,18.2,16,biweekly,100,109.83,1857.28,8,0,4,113.44,1531.4,False,False,True,3,301,9352,5020,55.12,True,False,True,Refinance,Yes,Partially kept,5020.0
C8881,85,4731,0,0,weekly,6.0,9.0,False,False,9880,694,15.01,9,monthly,50,82.01,788.09,61,2,5,230.6,608.64,True,False,True,8,821,6465,5727,73.2,False,True,False,Extended_payment_plan,Yes,Partially kept,5727.0
C8882,51,0,3307,0,,,,False,True,9881,2491,19.9,22,monthly,100,136.06,3093.32,626,20,1,2661.53,5618.79,True,True,True,7,653,4270,1502,38.59,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept,1502.0
C8883,91,1579,0,168,biweekly,143.0,663.0,False,False,9882,4524,19.95,24,biweekly,100,207.11,5070.64,332,23,0,4563.58,9634.22,True,True,False,3,556,7711,0,38.7,False,True,True,Extended_payment_plan,No,not kept,0.0
C8884,91,3522,0,0,biweekly,49.0,361.0,False,False,9883,3621,18.56,6,monthly,100,636.59,3919.54,42,1,5,309.37,1045.96,True,False,,15,843,0,0,57.59,False,False,False,Refinance,,,1437.43
C8885,100,1458,0,3026,weekly,61.0,599.0,False,False,9884,236,16.77,9,biweekly,50,27.08,293.72,96,6,1,239.98,506.62,True,True,True,11,390,7275,5841,83.11,False,True,False,Extended_payment_plan,Yes,Partially kept,5841.0
C8886,54,4504,0,464,weekly,4.0,234.0,False,False,9885,1661,23.22,18,monthly,100,110.16,2082.88,177,5,10,883.15,1864.43,True,True,False,2,382,2787,0,70.18,True,False,False,Refinance,No,not kept,0.0
C8887,74,0,2212,0,,,,False,False,9886,4662,23.54,14,biweekly,100,356.05,5084.7,164,11,1,4255.78,8984.43,True,True,False,13,778,6983,0,20.14,True,False,False,Refinance,Yes,not kept,0.0
C8888,70,2631,0,0,biweekly,164.0,269.0,False,False,9887,2922,14.62,9,biweekly,100,333.86,3104.74,125,8,1,2493.79,5264.67,True,True,True,14,301,4441,3367,57.64,True,True,True,Refinance,No,Partially kept,3367.0
C8889,90,1638,0,1246,monthly,35.0,630.0,False,False,9888,1882,18.41,22,biweekly,100,92.68,2138.96,131,9,11,1007.53,2127.01,True,True,,15,767,0,0,67.53,False,False,False,Refinance,,,1503.62
C8890,48,1631,0,0,weekly,12.0,106.0,False,False,9889,1399,25.25,7,weekly,100,203.76,1526.32,44,6,0,671.58,2197.9,True,False,True,9,559,3901,1925,43.09,False,True,True,Extended_payment_plan,Yes,Partially kept,1925.0
C8891,55,1625,0,0,weekly,79.0,407.0,False,False,9890,4135,19.07,9,biweekly,100,476.46,4388.14,97,6,2,3091.7,6526.92,True,True,False,12,343,2271,0,34.65,True,False,False,Refinance,No,not kept,0.0
C8892,56,2451,0,992,monthly,16.0,437.0,False,False,9891,2212,28.66,7,monthly,100,346.9,2528.3,173,5,2,1651.05,3485.55,True,True,,8,525,0,0,63.56,False,False,False,Refinance,,,1209.78
C8893,43,1662,0,0,biweekly,22.0,203.0,False,False,9892,4694,14.95,14,monthly,100,367.45,5244.3,119,3,3,3727.76,7869.71,True,True,False,19,782,5889,0,30.29,True,False,True,Settlement_plans_with_waive_off,No,not kept,0.0
C8894,69,1522,0,0,weekly,0.0,474.0,False,False,9893,952,10.94,22,biweekly,50,45.4,1048.8,232,16,5,739.62,1561.42,True,True,,12,734,0,0,65.22,False,False,False,Refinance,,,1277.75
C8895,73,0,2276,3702,,,,False,False,9894,2545,13.86,20,biweekly,100,134.49,2789.8,206,14,0,2510.82,5300.62,True,True,,0,354,0,0,73.8,False,False,False,Refinance,,,1494.2
C8896,89,3920,0,0,biweekly,9.0,696.0,False,False,9895,372,24.57,8,weekly,50,47.49,429.92,9,1,1,34.42,416.85,True,False,True,12,315,3810,2891,79.37,True,False,False,Refinance,No,Partially kept,2891.0
C8897,93,1121,0,0,monthly,60.0,876.0,False,False,9896,950,18.06,10,weekly,50,96.82,1018.2,58,8,2,478.24,1302.8,True,False,,2,439,0,0,66.3,False,False,False,Refinance,,,1458.2
C8898,43,2589,0,0,biweekly,63.0,229.0,False,False,9897,3311,16.76,20,biweekly,100,176.98,3639.6,125,8,6,2319.95,4897.67,True,True,,12,323,0,0,49.01,False,False,False,Refinance,,,790.23
C8899,49,1440,0,0,biweekly,62.0,196.0,False,False,9898,4204,23.15,14,biweekly,100,320.72,4590.08,151,10,1,3842.42,8111.78,True,True,True,4,710,8932,2843,31.52,True,False,True,Refinance,Yes,Partially kept,2843.0
C8900,22,4982,0,0,monthly,20.0,28.0,False,True,9899,1790,16.6,15,weekly,100,122.4,1936.0,21,3,5,278.04,1602.04,True,False,,10,301,0,0,72.1,False,False,False,Refinance,,,1659.5
C8901,34,2559,0,0,biweekly,11.0,62.0,False,False,9900,2583,20.07,9,monthly,100,311.53,2903.77,199,6,2,2052.64,4333.35,True,True,,3,684,0,0,44.34,False,False,False,Refinance,,,667.72
C8902,41,4280,0,4907,weekly,39.0,221.0,False,False,9901,4246,20.8,21,weekly,100,211.21,4535.41,124,17,1,3891.78,8215.98,True,True,True,12,550,829,79,63.16,True,True,False,Refinance,No,Partially kept,79.0
C8903,67,0,3806,0,,,,False,False,9902,1280,10.15,7,biweekly,100,185.72,1400.04,69,4,1,837.88,2052.2,True,False,,4,351,0,0,67.65,False,False,False,Refinance,,,1720.6
C8904,38,3002,0,876,biweekly,36.0,236.0,False,False,9903,4617,10.02,11,weekly,100,424.6,4770.6,6,0,2,235.28,4156.68,False,False,False,5,579,6229,0,65.05,True,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C8905,83,1026,0,3962,monthly,85.0,108.0,False,False,9904,4814,21.81,20,biweekly,100,262.46,5349.2,8,0,19,29.0,391.46,False,False,False,1,739,8939,0,68.77,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C8906,35,1773,0,0,monthly,14.0,50.0,False,False,9905,4639,10.23,24,weekly,100,198.08,4853.92,167,23,0,4368.53,9222.45,True,True,,5,335,0,0,28.89,False,False,False,Settlement_plans_with_waive_off,,,1242.24
C8907,34,1776,0,4238,weekly,1.0,165.0,False,False,9906,2563,22.63,12,monthly,100,240.66,2987.92,163,5,5,1606.16,3390.78,True,True,True,0,772,8577,5480,83.71,True,True,False,Refinance,No,Partially kept,5480.0
C8908,27,1598,0,0,weekly,65.0,70.0,False,False,9907,2932,19.75,12,biweekly,100,256.56,3178.72,124,8,0,2860.85,6039.57,True,True,True,2,528,9716,3945,35.14,True,True,False,Extended_payment_plan,Yes,Partially kept,3945.0
C8909,69,3759,0,0,biweekly,64.0,519.0,False,False,9908,4092,15.43,18,monthly,100,256.11,4709.98,75,2,2,3148.32,7346.08,True,False,True,18,578,469,235,55.33,True,False,True,Refinance,Yes,Partially kept,235.0
C8910,49,987,0,0,biweekly,53.0,193.0,False,False,9909,2163,12.09,14,weekly,100,157.21,2300.94,36,5,9,318.98,1205.03,True,False,False,19,801,4933,0,38.87,False,True,True,Extended_payment_plan,Yes,not kept,0.0
C8911,90,3910,0,0,monthly,1.0,662.0,False,False,9910,3740,17.84,17,monthly,100,250.59,4360.03,500,16,1,3698.5,7807.94,True,True,False,3,693,5664,0,49.48,True,True,True,Extended_payment_plan,Yes,not kept,0.0
C8912,85,1183,0,0,weekly,9.0,366.0,False,False,9911,1033,16.15,6,monthly,100,180.37,1182.22,65,2,3,416.72,1057.83,True,False,,9,540,0,0,57.06,False,False,False,Refinance,,,1156.64
C8913,40,805,0,0,biweekly,4.0,42.0,False,True,9912,288,10.69,14,weekly,50,20.89,342.46,78,11,3,218.24,498.03,True,False,True,9,624,3933,1456,65.62,True,True,True,Refinance,Yes,Partially kept,1456.0
C8914,90,3749,0,4940,monthly,62.0,452.0,False,False,9913,367,20.09,11,monthly,50,36.81,454.91,44,1,3,151.57,496.05,True,False,True,3,442,7219,5233,87.63,True,True,False,Refinance,Yes,Partially kept,5233.0
C8915,99,1542,0,1309,weekly,83.0,178.0,False,False,9914,489,28.59,11,biweekly,50,47.44,571.84,79,5,3,339.32,768.84,True,False,True,6,523,5390,3661,77.4,False,True,True,Extended_payment_plan,Yes,Partially kept,3661.0
C8916,66,3060,0,297,weekly,68.0,77.0,False,False,9915,3700,15.95,24,biweekly,100,166.27,4090.48,82,5,8,2263.46,5023.78,True,False,True,15,711,4281,4261,52.93,True,False,False,Refinance,No,Partially kept,4261.0
C8917,54,2032,0,0,biweekly,8.0,363.0,False,True,9916,1269,28.78,6,biweekly,100,219.77,1418.62,31,2,2,303.51,1282.59,True,False,True,3,625,8899,2965,62.19,True,False,True,Refinance,No,Partially kept,2965.0
C8918,40,4400,0,0,biweekly,31.0,175.0,False,False,9917,2109,21.08,18,monthly,100,137.68,2578.24,239,7,11,957.38,2021.14,True,True,False,10,730,1542,0,67.03,True,True,False,Refinance,No,not kept,0.0
C8919,19,0,2515,3516,,,,False,False,9918,2592,13.47,22,monthly,100,133.62,3039.64,0,0,13,0.0,1302.58,False,False,True,11,466,8444,1248,73.89,True,True,False,Extended_payment_plan,Yes,Partially kept,1248.0
C8920,22,2748,0,0,monthly,47.0,47.0,False,False,9919,558,11.6,13,weekly,50,43.6,616.8,54,7,3,262.44,748.44,True,False,,12,538,0,0,75.06,False,False,False,Refinance,,,1208.34
C8921,68,4764,0,0,monthly,0.0,438.0,False,False,9920,4536,15.17,19,biweekly,100,252.91,4905.29,189,13,5,3276.67,6917.41,True,True,True,8,422,8367,5266,50.92,False,True,True,Extended_payment_plan,No,Partially kept,5266.0
C8922,59,0,4806,0,,,,False,False,9921,4541,11.69,11,monthly,100,437.34,4910.74,23,0,5,626.53,3350.57,False,False,,10,391,0,0,62.38,False,False,False,Refinance,,,1086.79
C8923,89,0,549,0,,,,False,False,9922,4665,16.17,8,biweekly,100,599.56,4896.48,101,7,1,3867.23,8164.15,True,True,,17,368,0,0,17.44,False,False,False,Settlement_plans_with_waive_off,,,827.81
C8924,80,4544,0,0,weekly,10.0,29.0,False,False,9923,537,12.49,7,weekly,50,77.45,592.15,31,4,3,111.54,471.34,True,False,,8,825,0,0,71.89,False,False,False,Refinance,,,1569.65
C8925,57,1643,0,0,weekly,14.0,185.0,False,False,9924,4130,15.02,11,weekly,100,381.99,4301.89,20,2,5,478.39,2870.33,True,False,False,2,746,7630,0,35.52,True,True,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C8926,39,0,2757,0,,,,False,False,9925,442,12.31,11,monthly,50,42.7,519.7,210,7,4,314.01,662.91,True,True,,19,396,0,0,68.01,False,False,False,Refinance,,,1379.84
C8927,69,0,742,0,,,,False,False,9926,1133,16.13,23,biweekly,100,53.01,1319.23,180,12,10,710.22,1499.35,True,True,False,15,362,6226,0,25.76,True,False,False,Refinance,Yes,not kept,0.0
C8928,19,4064,0,0,weekly,4.0,5.0,False,False,9927,4483,26.3,12,biweekly,100,398.6,4883.2,89,6,2,3636.54,7722.54,True,False,True,17,671,8305,1501,33.83,True,True,False,Refinance,Yes,Partially kept,1501.0
C8929,85,0,4453,469,,,,False,False,9928,693,22.64,14,monthly,50,56.79,845.06,410,13,0,760.55,1605.61,True,True,True,5,610,7796,5344,61.91,True,False,False,Refinance,No,Partially kept,5344.0
C8930,39,1783,0,0,monthly,71.0,139.0,False,False,9929,3467,10.51,22,weekly,100,161.28,3648.16,142,20,1,3138.19,6625.07,True,True,False,15,847,755,0,35.26,True,True,False,Extended_payment_plan,Yes,not kept,0.0
C8931,61,1271,0,2860,biweekly,40.0,193.0,False,False,9930,4560,16.75,21,weekly,100,224.92,4823.32,102,14,6,3126.42,6600.22,True,True,,5,667,0,0,48.15,False,False,False,Refinance,,,1085.33
C8932,48,3409,0,0,weekly,79.0,332.0,False,False,9931,266,13.86,25,weekly,50,11.01,325.25,134,19,0,292.73,617.98,True,True,True,17,341,3544,2374,75.77,True,False,False,Refinance,Yes,Partially kept,2374.0
C8933,78,1049,0,0,biweekly,79.0,446.0,False,False,9932,1055,20.52,15,monthly,100,80.34,1305.1,18,0,10,90.31,592.01,False,False,,12,767,0,0,76.98,False,False,False,Refinance,,,781.25
C8934,91,3558,0,0,biweekly,85.0,335.0,False,False,9933,1813,23.36,19,biweekly,100,104.22,2080.18,215,15,2,1684.57,3556.31,True,True,False,17,566,9658,0,67.06,True,False,False,Refinance,No,not kept,0.0
C8935,93,0,814,933,,,,False,False,9934,3407,16.42,19,weekly,100,185.03,3615.57,85,12,3,2601.41,5661.89,True,False,False,15,733,5118,0,21.47,False,True,False,Extended_payment_plan,Yes,not kept,0.0
C8936,22,2570,0,4134,monthly,9.0,10.0,False,False,9935,1094,17.69,19,weekly,100,59.56,1231.64,74,10,3,779.19,1832.15,True,False,,3,730,0,0,64.24,False,False,False,Refinance,,,1372.13
C8937,87,4007,0,0,weekly,53.0,714.0,False,False,9936,4377,15.71,19,weekly,100,237.39,4610.41,10,1,11,199.91,2199.03,True,False,,8,757,0,0,61.25,False,False,False,Refinance,,,1437.68
C8938,39,2481,0,0,monthly,75.0,226.0,False,False,9937,4826,28.1,6,monthly,100,871.53,5329.18,28,0,2,1004.11,4590.23,False,False,False,18,443,6573,0,50.35,False,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C8939,46,0,1327,0,,,,False,False,9938,735,21.52,25,monthly,50,36.74,968.5,513,17,7,640.19,1351.51,True,True,,2,513,0,0,57.06,False,False,False,Refinance,,,1233.6
C8940,19,4446,0,0,weekly,7.0,7.0,False,True,9939,1115,17.42,11,biweekly,100,105.48,1260.28,14,1,0,176.44,1436.72,False,False,True,16,767,7624,909,69.88,True,False,False,Refinance,No,Partially kept,909.0
C8941,19,2842,0,0,biweekly,1.0,2.0,False,False,9940,2001,28.47,14,monthly,100,169.65,2475.1,37,1,12,162.54,601.84,True,False,False,10,752,445,0,51.34,False,True,True,Extended_payment_plan,Yes,not kept,0.0
C8942,71,2040,0,0,biweekly,197.0,433.0,False,False,9941,3810,11.95,21,biweekly,100,190.74,4105.54,240,17,0,3694.99,7800.53,True,True,False,10,680,1058,0,44.07,True,False,True,Settlement_plans_with_waive_off,Yes,not kept,0.0
C8943,87,2558,0,0,monthly,86.0,108.0,False,False,9942,4041,11.83,13,weekly,100,315.82,4205.66,46,6,7,917.66,2912.58,True,False,,3,703,0,0,51.08,False,False,False,Refinance,,,1121.01
C8944,80,4867,0,0,monthly,15.0,731.0,False,False,9943,1756,22.39,6,biweekly,100,301.55,1909.3,64,4,2,835.97,2142.17,True,False,,17,460,0,0,76.69,False,False,False,Refinance,,,1270.27
C8945,89,2807,0,0,monthly,66.0,463.0,False,False,9944,3014,24.47,9,weekly,100,342.82,3185.38,15,2,6,169.27,1297.73,True,False,False,17,565,8772,0,52.66,True,True,True,Extended_payment_plan,No,not kept,0.0
C8946,77,674,0,0,biweekly,8.0,652.0,False,False,9945,4083,19.26,19,monthly,100,251.03,4869.57,98,3,6,3027.05,6390.44,True,True,False,19,390,9107,0,24.89,False,True,True,Settlement_plans_with_waive_off,No,not kept,0.0
C8947,62,3760,0,1997,biweekly,65.0,229.0,False,False,9946,3438,17.67,6,monthly,100,602.89,3717.34,142,4,2,2260.4,4771.96,True,True,True,11,459,6759,5831,69.5,True,False,False,Refinance,Yes,Partially kept,5831.0
C8948,46,1022,0,0,monthly,32.0,46.0,False,False,9947,4552,13.33,8,monthly,100,597.81,4882.48,236,7,1,3856.2,8140.87,True,True,False,19,588,6088,0,20.05,True,True,True,Extended_payment_plan,No,not kept,0.0
C8949,55,3364,0,3118,weekly,90.0,166.0,False,False,9948,157,16.2,7,monthly,50,23.66,215.62,45,1,2,75.74,244.04,True,False,False,1,602,173,0,84.24,True,True,False,Extended_payment_plan,Yes,not kept,0.0
C8950,74,0,4306,0,,,,False,False,9949,394,24.56,19,weekly,50,21.73,462.87,96,13,3,357.91,755.59,True,True,True,16,475,1607,660,55.61,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept,660.0
C8951,60,1186,0,0,biweekly,21.0,408.0,False,False,9950,4726,25.32,8,weekly,100,603.77,4930.16,14,2,3,436.64,3555.49,True,False,False,18,580,78,0,28.94,False,True,False,Extended_payment_plan,No,not kept,0.0
C8952,100,2673,0,1720,biweekly,63.0,303.0,False,False,9951,3491,15.41,24,monthly,100,169.95,4178.8,574,19,5,2996.15,6325.2,True,True,True,8,463,8277,7030,60.12,True,False,False,Refinance,No,Partially kept,7030.0
C8953,71,4766,0,0,weekly,3.0,10.0,False,False,9952,1150,13.95,21,biweekly,100,58.05,1319.05,20,1,17,66.44,398.64,True,False,,7,584,0,0,69.9,False,False,False,Refinance,,,1246.05
C8954,100,4170,0,0,monthly,57.0,793.0,False,False,9953,2039,19.69,6,biweekly,100,348.9,2193.4,20,1,0,438.68,2632.08,True,False,False,14,836,2420,0,71.64,True,True,False,Refinance,No,not kept,0.0
C8955,64,0,2214,0,,,,False,False,9954,721,24.93,25,biweekly,50,32.57,864.25,116,8,14,367.44,775.71,True,True,True,9,551,4971,1660,57.08,True,True,True,Settlement_plans_with_waive_off,Yes,Partially kept,1660.0
C8956,18,1242,0,1881,monthly,0.0,0.0,False,True,9955,3798,24.84,9,monthly,100,466.87,4301.83,94,3,6,1350.55,2851.16,True,True,,14,829,0,0,37.04,False,False,False,Refinance,,,1171.48
C8957,95,1825,0,3880,biweekly,20.0,38.0,False,False,9956,4004,13.15,21,monthly,100,214.48,4604.08,577,19,0,4143.67,8747.75,True,True,,4,372,0,0,52.95,False,False,False,Refinance,,,827.4
C8958,54,4258,0,0,monthly,144.0,341.0,False,False,9957,3507,20.34,21,monthly,100,199.88,4297.48,36,1,15,467.74,1767.02,True,False,,4,705,0,0,69.75,False,False,False,Refinance,,,1183.87
C8959,79,0,3370,0,,,,False,False,9958,3355,24.86,13,biweekly,100,275.68,3683.84,110,7,6,1826.78,3856.54,True,True,,5,575,0,0,42.13,False,False,False,Refinance,,,861.02
C8960,29,2509,0,0,biweekly,77.0,123.0,False,False,9959,3767,19.81,23,biweekly,100,179.17,4220.91,176,12,2,3476.31,7338.88,True,True,,4,575,0,0,41.91,False,False,False,Refinance,,,1102.14
C8961,35,3962,0,0,weekly,2.0,5.0,False,False,9960,1222,13.91,23,monthly,100,60.83,1499.09,524,17,6,1020.7,2154.81,True,True,,15,573,0,0,61.43,False,False,False,Refinance,,,1331.41
C8962,83,2600,0,0,monthly,81.0,651.0,False,False,9961,520,17.71,17,biweekly,50,32.5,602.5,39,2,8,133.58,476.08,True,False,,12,543,0,0,88.79,False,False,False,Refinance,,,967.76
C8963,84,2178,0,0,biweekly,42.0,700.0,False,False,9962,2413,26.13,7,weekly,100,351.68,2561.76,7,1,1,154.71,2364.79,False,False,False,1,559,5695,0,64.7,True,False,True,Refinance,Yes,not kept,0.0
