Customer_ID,Age,Salary_Net_Income,Social_security_net_income,Self_employed_net_income,Salary_frequency,Months_current_job,Total_experience_months,Current_Bankruptcy_status,Ever_Bankrupt,Loan_ID,Loan_Amount,Interest_rate,Tenure,Tenure_type,Fee,Recurring_payment_amount,Total_Due,No_of_days_since_last_payment,Missed_payments,On_time_payments,Penalty,Current_due,Current_delinquent,Current_default,Past_Collection_Success,Past_delinquencies,Credit_Score,Past_to_be_collected,Past_Collection_amount,Refinance,Extended_payment_plan,Settlement_plans_with_waive_off,Accepted_option,Promised_to_pay,Promised_to_pay_status
C878,81,0,2391,0,,,,False,False,1877,4274,20.7,19,monthly,100,265.74,5149.06,367,12,0,4634.15,9783.21,True,True,True,7,361,6931,5550,True,False,False,Refinance,Yes,Partially kept
C879,62,4874,0,2013,weekly,36.0,336.0,False,True,1878,2045,10.1,10,weekly,100,206.69,2166.9,12,1,5,136.01,1269.46,True,False,N/A,4,721,0,0,False,False,False,N/A,N/A,N/A
C880,20,0,2973,475,,,,False,False,1879,4777,18.95,12,monthly,100,440.12,5381.44,345,11,1,4447.19,9388.51,True,True,N/A,0,622,0,0,False,False,False,N/A,N/A,N/A
C881,29,0,2929,0,,,,False,False,1880,3286,13.68,6,monthly,100,569.72,3518.32,82,2,2,1950.68,4329.56,True,False,N/A,7,728,0,0,False,False,False,N/A,N/A,N/A
C882,50,0,2098,0,,,,False,False,1881,1367,10.58,17,weekly,100,81.89,1492.13,66,9,1,930.76,2341.0,True,False,False,10,355,2422,0,True,True,False,Refinance,No,not kept
C883,27,1493,0,0,monthly,38.0,41.0,False,False,1882,1035,20.05,7,monthly,100,157.9,1205.3,128,4,2,800.55,1690.05,True,True,False,18,434,8709,0,True,True,False,Extended_payment_plan,No,not kept
C884,83,4007,0,0,weekly,54.0,652.0,False,False,1883,2433,15.45,21,weekly,100,119.68,2613.28,12,1,10,169.98,1586.46,True,False,True,7,844,3816,2162,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept
C885,67,4500,0,0,weekly,19.0,27.0,False,False,1884,3871,22.04,23,weekly,100,177.0,4171.0,157,22,1,3594.6,7588.6,True,True,True,5,777,5478,4919,True,False,True,Refinance,Yes,Partially kept
C886,55,1621,0,4812,weekly,20.0,411.0,False,False,1885,2991,11.48,7,monthly,100,443.79,3206.53,53,1,2,1229.04,3547.99,True,False,False,8,846,107,0,False,False,True,Settlement_plans_with_waive_off,No,not kept
C887,39,4918,0,0,biweekly,5.0,8.0,False,False,1886,1122,11.57,15,weekly,100,76.14,1242.1,16,2,6,125.64,910.9,True,False,N/A,7,487,0,0,False,False,False,N/A,N/A,N/A
C888,97,1831,0,0,biweekly,75.0,704.0,False,False,1887,1170,12.43,20,monthly,100,65.07,1401.4,349,11,4,1027.01,2168.13,True,True,N/A,0,300,0,0,False,False,False,N/A,N/A,N/A
C889,40,4320,0,4367,weekly,69.0,171.0,False,False,1888,4213,26.54,7,biweekly,100,626.68,4486.76,29,2,5,392.47,1745.83,True,False,N/A,12,493,0,0,False,False,False,N/A,N/A,N/A
C890,53,0,4196,0,,,,False,False,1889,3976,26.16,20,biweekly,100,220.47,4509.4,80,5,9,2020.14,4545.31,True,False,True,12,556,4805,2635,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C891,79,4334,0,0,monthly,58.0,285.0,False,False,1890,4886,11.44,11,monthly,100,469.99,5269.89,106,3,5,2627.95,5547.89,True,True,N/A,6,814,0,0,False,False,False,N/A,N/A,N/A
C892,97,3548,0,0,weekly,12.0,27.0,False,False,1891,1491,17.33,18,biweekly,100,88.18,1687.24,220,15,2,1359.79,2870.67,True,True,True,1,670,2138,1672,True,False,False,Refinance,No,Partially kept
C893,38,2180,0,4430,weekly,58.0,186.0,False,False,1892,3695,28.31,19,monthly,100,243.55,4727.45,542,18,0,4254.7,8982.15,True,True,N/A,11,825,0,0,False,False,False,N/A,N/A,N/A
C894,93,1920,0,0,weekly,30.0,556.0,False,False,1893,1398,20.99,25,monthly,100,69.51,1837.75,91,3,2,1528.86,3227.59,True,True,False,4,829,5427,0,True,False,True,Refinance,No,not kept
C895,47,3820,0,0,weekly,93.0,112.0,False,False,1894,4777,18.01,9,biweekly,100,549.33,5043.97,117,8,1,4045.18,8539.82,True,True,N/A,11,464,0,0,False,False,False,N/A,N/A,N/A
C896,87,3763,0,2300,weekly,6.0,300.0,False,False,1895,1248,24.06,7,monthly,100,192.87,1450.09,31,1,0,449.53,1899.62,True,False,True,8,494,9618,7249,True,False,False,Refinance,No,Partially kept
C897,78,3091,0,0,monthly,89.0,344.0,False,False,1896,2413,11.31,17,biweekly,100,147.56,2608.52,145,10,1,2214.86,4675.82,True,True,True,12,561,8124,3818,True,False,False,Refinance,Yes,Partially kept
C898,66,0,1984,0,,,,False,False,1897,3979,15.12,22,weekly,100,186.97,4213.34,113,16,3,3287.19,6939.62,True,True,True,15,398,1372,698,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C899,60,2936,0,4944,monthly,45.0,208.0,False,False,1898,466,25.31,19,weekly,50,25.74,539.06,72,10,2,351.06,838.64,True,False,False,1,657,2996,0,False,True,False,Extended_payment_plan,No,not kept
C900,74,3924,0,468,weekly,65.0,495.0,False,False,1899,3056,15.23,20,biweekly,100,162.37,3347.4,52,3,11,811.89,2373.22,True,False,True,4,421,8148,964,True,False,False,Refinance,Yes,Partially kept
C901,37,4290,0,0,biweekly,5.0,6.0,False,False,1900,437,15.51,19,monthly,50,26.09,545.71,304,10,0,491.14,1036.85,True,True,N/A,16,325,0,0,False,False,False,N/A,N/A,N/A
C902,40,2494,0,2483,biweekly,3.0,248.0,False,False,1901,333,10.29,7,monthly,50,49.22,394.54,61,2,1,210.65,555.97,True,False,N/A,15,739,0,0,False,False,False,N/A,N/A,N/A
C903,63,0,3115,0,,,,False,False,1902,3817,20.92,18,monthly,100,248.89,4580.02,418,13,2,3674.02,7756.26,True,True,False,16,621,6238,0,True,False,False,Refinance,Yes,not kept
C904,86,4201,0,2823,monthly,46.0,554.0,False,False,1903,4991,14.66,17,biweekly,100,308.71,5348.07,110,7,10,2034.87,4295.84,True,True,N/A,7,719,0,0,False,False,False,N/A,N/A,N/A
C905,78,2293,0,4122,weekly,14.0,532.0,False,False,1904,4571,25.64,7,biweekly,100,679.01,4853.07,60,4,2,2097.03,5592.08,True,False,N/A,15,664,0,0,False,False,False,N/A,N/A,N/A
C906,77,3637,0,0,biweekly,54.0,480.0,False,False,1905,3361,25.34,15,biweekly,100,241.93,3728.95,157,11,1,3138.32,6625.34,True,True,N/A,2,644,0,0,False,False,False,N/A,N/A,N/A
C907,94,558,0,0,biweekly,87.0,105.0,False,False,1906,1591,23.67,19,biweekly,100,91.57,1839.83,40,2,1,699.3,2447.56,True,False,N/A,2,773,0,0,False,False,False,N/A,N/A,N/A
C908,79,2285,0,0,weekly,13.0,402.0,False,False,1907,619,13.24,15,weekly,50,42.11,681.65,13,1,13,17.45,151.67,True,False,False,3,740,2632,0,True,False,True,Settlement_plans_with_waive_off,No,not kept
C909,79,820,0,0,weekly,58.0,194.0,False,False,1908,106,21.01,10,monthly,50,11.65,166.5,89,2,2,127.45,270.65,True,False,False,5,835,8839,0,False,True,False,Extended_payment_plan,Yes,not kept
C910,98,1857,0,0,monthly,20.0,396.0,False,False,1909,4302,12.98,9,biweekly,100,490.01,4510.09,35,2,3,1064.02,4104.08,True,False,True,16,381,8362,5677,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C911,27,4330,0,0,monthly,35.0,107.0,False,False,1910,1992,28.99,23,monthly,100,113.9,2719.7,147,4,4,2037.69,4301.79,True,True,True,13,544,3505,2352,False,True,False,Extended_payment_plan,Yes,Partially kept
C912,27,4383,0,0,biweekly,45.0,81.0,False,False,1911,1346,19.36,12,monthly,100,124.27,1591.24,352,11,1,1320.27,2787.24,True,True,True,9,819,466,174,True,False,True,Settlement_plans_with_waive_off,No,Partially kept
C913,73,2122,0,0,weekly,55.0,577.0,False,False,1912,3676,13.93,23,biweekly,100,170.3,4016.9,181,12,4,3002.13,6337.83,True,True,N/A,1,810,0,0,False,False,False,N/A,N/A,N/A
C914,48,0,947,2246,,,,False,False,1913,3500,25.76,15,weekly,100,242.69,3740.35,72,10,0,2693.05,6433.4,True,False,True,6,428,3765,2717,False,True,True,Extended_payment_plan,Yes,Partially kept
C915,30,1636,0,607,biweekly,105.0,124.0,False,False,1914,2972,24.33,6,monthly,100,531.07,3286.42,121,4,2,2001.85,4226.13,True,True,False,4,750,9968,0,True,True,True,Settlement_plans_with_waive_off,Yes,not kept
C916,32,1168,0,143,weekly,0.0,6.0,False,False,1915,3070,12.01,22,monthly,100,156.17,3535.74,106,3,1,3041.61,6421.18,True,True,True,1,302,7176,278,True,True,True,Refinance,No,Partially kept
C917,40,2484,0,0,monthly,148.0,225.0,False,False,1916,4344,18.54,13,biweekly,100,351.07,4663.91,160,11,2,3565.59,7527.36,True,True,N/A,10,601,0,0,False,False,False,N/A,N/A,N/A
C918,25,3641,0,3189,monthly,6.0,19.0,False,False,1917,3034,11.77,17,biweekly,100,185.83,3259.11,223,15,1,2765.95,5839.23,True,True,True,4,442,5687,1470,False,True,True,Settlement_plans_with_waive_off,Yes,Partially kept
C919,86,2542,0,0,monthly,63.0,734.0,False,False,1918,918,27.06,15,monthly,50,72.81,1142.15,434,14,1,962.41,2031.75,True,True,True,0,732,7412,4914,True,False,True,Refinance,Yes,Partially kept
C920,55,1010,0,0,weekly,27.0,158.0,False,False,1919,3217,29.11,20,weekly,100,170.47,3509.4,50,7,9,987.58,2962.75,True,False,True,4,309,5910,136,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C921,81,1226,0,0,weekly,84.0,737.0,True,True,1920,4774,13.02,16,monthly,100,326.63,5326.08,451,15,1,4499.5,9498.95,True,True,True,2,750,6423,1967,False,True,False,Extended_payment_plan,No,Partially kept
C922,55,0,1863,0,,,,False,False,1921,2697,20.79,10,biweekly,100,281.7,2917.0,94,6,2,2118.24,4471.84,True,True,N/A,18,471,0,0,False,False,False,N/A,N/A,N/A
C923,56,3192,0,0,monthly,79.0,181.0,False,False,1922,3168,23.32,12,monthly,100,298.52,3682.24,188,6,6,1702.01,3593.13,True,True,False,18,470,3517,0,True,False,False,Refinance,No,not kept
C924,57,4932,0,0,weekly,21.0,36.0,False,False,1923,1096,15.38,7,biweekly,100,160.3,1222.1,44,3,4,255.6,836.5,True,False,N/A,18,361,0,0,False,False,False,N/A,N/A,N/A
C925,36,796,0,0,biweekly,36.0,42.0,False,False,1924,1022,29.46,21,monthly,100,62.87,1420.27,386,12,3,1108.49,2340.15,True,True,N/A,8,596,0,0,False,False,False,N/A,N/A,N/A
C926,76,2927,0,0,weekly,87.0,418.0,False,False,1925,1886,10.18,18,biweekly,100,108.72,2056.96,27,1,13,173.77,817.37,True,False,True,4,496,5931,3414,True,False,True,Settlement_plans_with_waive_off,No,Partially kept
C927,55,2464,0,0,biweekly,4.0,83.0,False,False,1926,2894,16.23,17,biweekly,100,179.96,3159.32,77,5,0,2432.68,5592.0,True,False,N/A,13,459,0,0,False,False,False,N/A,N/A,N/A
C928,67,4765,0,0,biweekly,239.0,524.0,False,False,1927,1333,13.34,15,weekly,100,90.7,1460.5,82,11,2,1048.86,2327.96,True,False,N/A,14,786,0,0,False,False,False,N/A,N/A,N/A
C929,57,2478,0,0,monthly,371.0,416.0,False,False,1928,4448,22.4,14,monthly,100,363.97,5195.58,37,1,0,1922.36,7117.94,True,False,N/A,17,474,0,0,False,False,False,N/A,N/A,N/A
C930,69,4517,0,2552,biweekly,54.0,346.0,False,False,1929,1155,27.51,22,monthly,100,67.43,1583.46,42,1,14,268.56,908.0,True,False,N/A,1,760,0,0,False,False,False,N/A,N/A,N/A
C931,33,0,1743,3457,,,,False,False,1930,532,21.98,16,weekly,50,34.46,601.36,14,2,14,16.65,135.57,True,False,N/A,2,420,0,0,False,False,False,N/A,N/A,N/A
C932,100,0,2257,3048,,,,False,False,1931,2403,24.66,8,monthly,100,328.81,2730.48,192,6,0,2457.43,5187.91,True,True,N/A,4,643,0,0,False,False,False,N/A,N/A,N/A
C933,56,1322,0,262,monthly,59.0,80.0,False,False,1932,4989,19.03,23,weekly,100,226.57,5311.11,55,7,11,1550.36,4369.2,True,False,N/A,18,745,0,0,False,False,False,N/A,N/A,N/A
C934,61,2628,0,0,monthly,191.0,478.0,False,False,1933,2682,24.85,24,monthly,100,142.94,3530.56,636,21,3,2791.57,5893.31,True,True,True,0,503,5330,3128,False,True,False,Extended_payment_plan,Yes,Partially kept
C935,46,4497,0,0,weekly,32.0,252.0,False,False,1934,484,27.08,10,biweekly,50,51.22,562.2,107,7,0,505.98,1068.18,True,True,True,16,734,9823,765,True,True,False,Extended_payment_plan,No,Partially kept
C936,47,0,1495,0,,,,False,False,1935,846,13.55,18,monthly,50,52.2,989.6,276,9,1,843.66,1781.06,True,True,N/A,16,373,0,0,False,False,False,N/A,N/A,N/A
C937,39,4980,0,1435,biweekly,10.0,39.0,False,False,1936,3844,16.68,23,biweekly,100,180.3,4246.9,155,11,3,3335.4,7041.4,True,True,False,17,400,200,0,False,True,True,Extended_payment_plan,No,not kept
C938,35,2698,0,0,weekly,80.0,115.0,True,True,1937,2764,15.81,8,weekly,100,350.24,2901.92,14,2,3,259.17,2110.37,True,False,N/A,12,551,0,0,False,False,False,N/A,N/A,N/A
C939,72,3088,0,2506,monthly,30.0,506.0,False,False,1938,2023,28.47,13,biweekly,100,167.8,2281.4,20,1,9,154.24,925.44,True,False,False,5,510,3582,0,True,True,False,Refinance,No,not kept
C940,37,2004,0,0,weekly,128.0,218.0,False,False,1939,3053,20.51,22,weekly,100,145.15,3293.3,139,19,2,2702.7,5705.7,True,True,True,5,791,1523,1118,True,False,True,Refinance,Yes,Partially kept
C941,43,3244,0,2604,weekly,14.0,29.0,False,False,1940,4234,14.37,7,biweekly,100,618.3,4428.1,57,4,3,1466.72,4039.92,True,False,True,8,453,5036,4273,True,False,True,Refinance,No,Partially kept
C942,22,2956,0,0,weekly,16.0,33.0,False,False,1941,2967,15.76,9,biweekly,100,339.74,3157.66,31,2,7,241.64,1021.12,True,False,N/A,3,623,0,0,False,False,False,N/A,N/A,N/A
C943,72,0,4739,0,,,,False,False,1942,2433,27.35,16,biweekly,100,166.01,2756.16,14,1,15,37.24,303.25,False,False,N/A,5,381,0,0,False,False,False,N/A,N/A,N/A
C944,94,2299,0,313,monthly,63.0,675.0,False,False,1943,357,12.06,11,weekly,50,32.91,412.01,42,6,1,159.22,538.32,True,False,True,7,570,7498,3255,True,True,True,Extended_payment_plan,No,Partially kept
C945,91,3854,0,0,weekly,49.0,141.0,False,False,1944,2514,28.0,13,weekly,100,200.75,2709.75,82,11,2,1892.76,4201.01,True,False,N/A,12,626,0,0,False,False,False,N/A,N/A,N/A
C946,87,1667,0,0,biweekly,81.0,494.0,False,False,1945,1687,20.44,15,biweekly,100,119.67,1895.05,192,13,1,1597.84,3373.22,True,True,N/A,15,339,0,0,False,False,False,N/A,N/A,N/A
C947,95,2994,0,0,monthly,126.0,165.0,False,True,1946,3638,26.17,19,weekly,100,201.26,3923.94,120,17,2,3169.28,6690.7,True,True,N/A,2,796,0,0,False,False,False,N/A,N/A,N/A
C948,43,0,1746,0,,,,False,False,1947,3824,21.15,14,monthly,100,310.61,4448.54,77,2,11,794.51,1826.34,True,False,True,16,488,6700,5872,True,False,False,Refinance,Yes,Partially kept
C949,79,3839,0,0,monthly,22.0,32.0,False,False,1948,1758,13.7,22,weekly,100,82.35,1911.7,37,5,11,372.16,1378.01,True,False,False,9,833,6010,0,True,True,True,Settlement_plans_with_waive_off,Yes,not kept
C950,96,3821,0,0,monthly,12.0,376.0,False,False,1949,4867,26.64,9,biweekly,100,568.86,5219.74,45,3,5,1068.95,3444.39,True,False,N/A,10,627,0,0,False,False,False,N/A,N/A,N/A
C951,69,4342,0,3211,biweekly,29.0,423.0,False,False,1950,1029,23.44,21,biweekly,100,54.0,1234.0,105,7,2,1013.4,2139.4,True,True,N/A,19,556,0,0,False,False,False,N/A,N/A,N/A
C952,30,4328,0,0,weekly,1.0,2.0,False,False,1951,1565,14.03,19,biweekly,100,86.88,1750.72,194,13,0,1575.65,3326.37,True,True,True,9,632,7394,4942,True,False,False,Refinance,No,Partially kept
C953,52,0,4948,0,,,,False,False,1952,445,29.72,17,biweekly,50,28.95,542.15,153,10,3,409.77,865.07,True,True,True,2,540,9647,508,True,False,False,Refinance,Yes,Partially kept
C954,26,1842,0,0,weekly,18.0,75.0,False,False,1953,976,27.03,7,biweekly,50,145.29,1067.03,38,2,5,129.42,470.0,True,False,False,18,694,1021,0,False,True,False,Extended_payment_plan,No,not kept
C955,45,1405,0,0,monthly,14.0,38.0,False,False,1954,586,10.43,10,biweekly,50,59.9,649.0,77,5,4,315.24,724.64,True,False,False,14,713,2410,0,False,False,True,Settlement_plans_with_waive_off,Yes,not kept
C956,98,0,1742,0,,,,False,False,1955,4548,19.32,23,monthly,100,238.17,5577.91,252,8,8,3305.3,6977.85,True,True,False,15,753,2998,0,True,False,True,Settlement_plans_with_waive_off,Yes,not kept
C957,84,0,2954,0,,,,False,False,1956,4035,19.39,11,weekly,100,375.08,4225.88,29,4,7,464.09,2064.41,True,False,N/A,3,814,0,0,False,False,False,N/A,N/A,N/A
C958,78,0,1348,0,,,,False,True,1957,2074,10.39,14,monthly,100,157.94,2311.16,400,13,1,1937.9,4091.12,True,True,True,16,385,3717,2569,True,True,True,Settlement_plans_with_waive_off,No,Partially kept
C959,53,2605,0,1631,monthly,41.0,71.0,False,False,1958,1171,14.1,22,monthly,100,60.71,1435.62,233,7,5,1018.86,2150.93,True,True,N/A,13,835,0,0,False,False,False,N/A,N/A,N/A
C960,84,3273,0,1256,monthly,24.0,52.0,False,False,1959,1464,21.96,17,biweekly,100,92.81,1677.77,152,10,1,1426.46,3011.42,True,True,True,4,338,6087,1958,True,False,True,Refinance,Yes,Partially kept
C961,70,4839,0,0,monthly,56.0,57.0,False,False,1960,2358,22.29,17,biweekly,100,149.65,2644.05,100,7,5,1706.22,3602.02,True,True,N/A,8,367,0,0,False,False,False,N/A,N/A,N/A
C962,56,1570,0,0,biweekly,49.0,162.0,False,False,1961,620,14.07,22,weekly,50,29.07,689.54,105,15,4,515.93,1089.19,True,True,True,18,393,240,177,True,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C963,41,0,741,0,,,,False,False,1962,3045,20.28,19,weekly,100,166.59,3265.21,15,2,3,414.82,3180.26,True,False,True,1,431,370,267,True,False,False,Refinance,No,Partially kept
C964,72,2794,0,0,biweekly,14.0,60.0,False,False,1963,1626,22.71,23,weekly,100,74.46,1812.58,161,23,0,1631.32,3443.9,True,True,True,4,394,6022,4789,True,False,False,Refinance,No,Partially kept
C965,51,2924,0,0,biweekly,75.0,131.0,False,False,1964,1869,26.73,22,weekly,100,90.07,2081.54,81,11,8,1102.39,2463.37,True,False,N/A,17,781,0,0,False,False,False,N/A,N/A,N/A
C966,58,2152,0,0,biweekly,93.0,98.0,False,False,1965,2906,21.52,15,monthly,100,222.68,3440.2,217,7,6,1893.71,3997.83,True,True,N/A,13,371,0,0,False,False,False,N/A,N/A,N/A
C967,94,868,0,2858,biweekly,6.0,788.0,False,False,1966,667,18.68,6,monthly,50,117.3,753.8,177,5,0,678.42,1432.22,True,True,True,5,343,8033,503,True,False,False,Refinance,Yes,Partially kept
C968,44,2928,0,0,weekly,1.0,39.0,False,False,1967,1568,14.57,22,biweekly,100,75.96,1771.12,197,14,8,1047.1,2210.54,True,True,True,13,339,701,296,False,False,True,Settlement_plans_with_waive_off,No,Partially kept
C969,20,3147,0,3235,monthly,14.0,14.0,False,False,1968,919,13.46,8,weekly,50,116.22,979.76,49,7,1,423.13,1286.67,True,False,True,10,485,9692,1820,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C970,34,2944,0,4183,biweekly,53.0,147.0,False,False,1969,1861,28.73,12,weekly,100,160.71,2028.52,51,7,0,1034.55,3063.07,True,False,False,17,339,1617,0,True,True,True,Refinance,Yes,not kept
C971,74,0,2807,0,,,,False,False,1970,615,11.12,20,monthly,50,33.83,726.6,499,16,0,653.94,1380.54,True,True,False,4,756,7943,0,True,False,True,Settlement_plans_with_waive_off,No,not kept
C972,58,837,0,4631,weekly,49.0,325.0,False,False,1971,1571,25.13,18,monthly,100,105.66,2001.88,407,13,1,1706.6,3602.82,True,True,False,11,673,2808,0,True,True,False,Extended_payment_plan,No,not kept
C973,97,2062,0,2255,biweekly,29.0,149.0,False,False,1972,2968,11.25,23,weekly,100,132.42,3145.66,112,16,2,2592.74,5473.56,True,True,False,0,382,4193,0,True,True,True,Refinance,No,not kept
C974,30,0,3072,4778,,,,False,False,1973,2855,14.41,25,biweekly,100,122.61,3165.25,237,16,5,2296.98,4849.18,True,True,N/A,9,807,0,0,False,False,False,N/A,N/A,N/A
C975,41,4443,0,0,biweekly,23.0,24.0,False,False,1974,1545,22.13,23,monthly,100,83.03,2009.69,32,1,5,510.25,2104.79,True,False,N/A,14,640,0,0,False,False,False,N/A,N/A,N/A
C976,22,3033,0,0,monthly,11.0,48.0,False,False,1975,1440,21.2,25,monthly,100,71.75,1893.75,478,15,9,1123.2,2371.2,True,True,False,3,554,6595,0,True,True,True,Extended_payment_plan,Yes,not kept
C977,58,2194,0,0,biweekly,69.0,282.0,False,False,1976,4067,26.39,16,weekly,100,265.29,4344.64,30,4,1,1223.8,5303.15,True,False,False,5,402,7735,0,False,True,True,Extended_payment_plan,No,not kept
C978,18,3614,0,0,biweekly,0.0,0.0,False,False,1977,2738,26.82,23,monthly,100,153.55,3631.65,130,4,10,1886.54,3982.69,True,True,N/A,10,402,0,0,False,False,False,N/A,N/A,N/A
C979,18,3495,0,0,monthly,0.0,0.0,False,False,1978,3722,25.99,8,monthly,100,511.73,4193.84,38,1,7,232.46,844.19,True,False,N/A,6,649,0,0,False,False,False,N/A,N/A,N/A
C980,79,1309,0,0,weekly,0.0,19.0,False,False,1979,1544,21.33,24,monthly,100,79.59,2010.16,488,16,7,1307.73,2760.76,True,True,False,19,429,2965,0,False,True,True,Extended_payment_plan,Yes,not kept
C981,92,4019,0,0,weekly,16.0,699.0,False,False,1980,2527,28.61,9,weekly,100,288.56,2697.04,34,4,0,916.99,3614.03,True,False,False,19,433,3134,0,True,True,False,Extended_payment_plan,No,not kept
C982,68,2288,0,1996,weekly,14.0,593.0,False,False,1981,4926,14.66,8,biweekly,100,631.48,5151.84,13,0,5,259.28,2253.72,False,False,N/A,6,480,0,0,False,False,False,N/A,N/A,N/A
C983,99,4528,0,639,weekly,31.0,901.0,False,False,1982,4555,22.58,15,monthly,100,351.36,5370.4,194,6,3,3884.69,8201.01,True,True,N/A,18,749,0,0,False,False,False,N/A,N/A,N/A
C984,91,1421,0,0,weekly,76.0,488.0,False,False,1983,2476,20.52,23,biweekly,100,118.14,2817.22,22,1,15,229.93,1275.05,True,False,True,3,503,8180,1401,False,False,True,Settlement_plans_with_waive_off,Yes,Partially kept
C985,68,2958,0,0,monthly,9.0,28.0,False,False,1984,4606,10.51,17,monthly,100,292.79,5077.43,280,9,4,3515.64,7421.91,True,True,False,8,325,394,0,True,False,False,Refinance,Yes,not kept
C986,79,2778,0,0,weekly,83.0,560.0,False,False,1985,4698,14.96,12,biweekly,100,406.3,4975.6,57,4,4,1909.73,5260.13,True,False,N/A,10,546,0,0,False,False,False,N/A,N/A,N/A
C987,47,2836,0,1086,monthly,71.0,348.0,False,False,1986,3685,27.09,20,weekly,100,194.49,3989.8,127,18,0,3590.82,7580.62,True,True,False,18,573,731,0,False,True,False,Extended_payment_plan,No,not kept
C988,46,0,3318,3934,,,,False,False,1987,3657,28.77,6,weekly,100,621.36,3828.16,40,5,1,1282.72,4489.52,True,False,True,14,643,1431,1224,False,True,False,Extended_payment_plan,No,Partially kept
C989,91,2748,0,0,weekly,3.0,87.0,False,False,1988,4185,26.47,22,biweekly,100,213.29,4792.38,99,7,10,2393.53,5053.01,True,True,False,13,390,1472,0,False,True,True,Extended_payment_plan,Yes,not kept
C990,75,2439,0,3079,weekly,332.0,350.0,False,False,1989,1560,29.84,11,weekly,100,146.75,1714.25,50,7,0,857.12,2571.37,True,False,N/A,0,352,0,0,False,False,False,N/A,N/A,N/A
C991,100,1662,0,0,biweekly,59.0,605.0,False,False,1990,320,20.64,21,monthly,50,18.28,433.88,167,5,8,258.88,546.52,True,True,N/A,16,684,0,0,False,False,False,N/A,N/A,N/A
C992,60,4314,0,0,monthly,142.0,183.0,False,False,1991,2673,17.67,15,weekly,100,183.08,2846.2,38,5,8,524.99,1906.55,True,False,False,13,420,6704,0,True,False,False,Refinance,Yes,not kept
C993,29,4124,0,0,weekly,96.0,107.0,False,False,1992,3351,23.19,10,weekly,100,343.37,3533.7,33,4,5,599.56,2416.41,True,False,False,4,535,6297,0,False,True,True,Extended_payment_plan,No,not kept
